"date","city","gdp_growth","cpi_yoy","source","created_at"
"2005-01-01","Calgary","3.457","1.430","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-01-01","Edmonton","3.457","1.430","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-01-01","Montreal","3.457","2.030","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-01-01","Ottawa","3.457","1.640","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-01-01","Toronto","3.457","1.640","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-01-01","Vancouver","3.457","2.240","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-01-01","Victoria","3.457","2.240","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-01-01","Winnipeg","3.457","2.940","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Calgary","3.592","1.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Edmonton","3.592","1.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Montreal","3.592","1.930","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Ottawa","3.592","2.120","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Toronto","3.592","2.120","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Vancouver","3.592","2.040","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Victoria","3.592","2.040","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-02-01","Winnipeg","3.592","3.240","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Calgary","2.328","1.910","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Edmonton","2.328","1.910","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Montreal","2.328","2.410","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Ottawa","2.328","2.310","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Toronto","2.328","2.310","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Vancouver","2.328","2.030","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Victoria","2.328","2.030","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-03-01","Winnipeg","2.328","3.120","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Calgary","2.823","2.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Edmonton","2.823","2.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Montreal","2.823","2.500","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Ottawa","2.823","2.310","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Toronto","2.823","2.310","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Vancouver","2.823","2.020","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Victoria","2.823","2.020","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-04-01","Winnipeg","2.823","3.510","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Calgary","3.162","1.230","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Edmonton","3.162","1.230","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Montreal","3.162","1.620","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Ottawa","3.162","1.520","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Toronto","3.162","1.520","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Vancouver","3.162","1.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Victoria","3.162","1.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-05-01","Winnipeg","3.162","2.310","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Calgary","2.967","0.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Edmonton","2.967","0.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Montreal","2.967","1.910","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Ottawa","2.967","1.910","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Toronto","2.967","1.910","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Vancouver","2.967","1.430","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Victoria","2.967","1.430","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-06-01","Winnipeg","2.967","2.200","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Calgary","3.135","2.160","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Edmonton","3.135","2.160","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Montreal","3.135","2.290","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Ottawa","3.135","1.910","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Toronto","3.135","1.910","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Vancouver","3.135","1.810","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Victoria","3.135","1.810","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-07-01","Winnipeg","3.135","2.590","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Calgary","3.085","2.350","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Edmonton","3.085","2.350","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Montreal","3.085","2.780","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Ottawa","3.085","2.670","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Toronto","3.085","2.670","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Vancouver","3.085","2.010","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Victoria","3.085","2.010","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-08-01","Winnipeg","3.085","2.970","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Calgary","2.880","3.480","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Edmonton","2.880","3.480","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Montreal","2.880","3.630","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Ottawa","2.880","3.240","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Toronto","2.880","3.240","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Vancouver","2.880","2.390","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Victoria","2.880","2.390","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-09-01","Winnipeg","2.880","3.550","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Calgary","3.190","3.490","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Edmonton","3.190","3.490","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Montreal","3.190","2.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Ottawa","3.190","2.570","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Toronto","3.190","2.570","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Vancouver","3.190","2.190","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Victoria","3.190","2.190","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-10-01","Winnipeg","3.190","2.870","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Calgary","3.364","2.720","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Edmonton","3.364","2.720","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Montreal","3.364","1.900","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Ottawa","3.364","1.990","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Toronto","3.364","1.990","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Vancouver","3.364","2.000","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Victoria","3.364","2.000","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-11-01","Winnipeg","3.364","2.000","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Calgary","3.885","2.440","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Edmonton","3.885","2.440","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Montreal","3.885","2.090","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Ottawa","3.885","2.180","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Toronto","3.885","2.180","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Vancouver","3.885","1.810","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Victoria","3.885","1.810","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2005-12-01","Winnipeg","3.885","1.330","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Calgary","3.632","4.050","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Edmonton","3.632","4.050","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Montreal","3.632","2.660","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Ottawa","3.632","2.950","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Toronto","3.632","2.950","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Vancouver","3.632","1.720","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Victoria","3.632","1.720","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-01-01","Winnipeg","3.632","2.290","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Calgary","3.786","3.300","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Edmonton","3.786","3.300","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Montreal","3.786","2.270","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Ottawa","3.786","1.980","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Toronto","3.786","1.980","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Vancouver","3.786","1.620","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Victoria","3.786","1.620","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-02-01","Winnipeg","3.786","1.900","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Calgary","4.371","3.180","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Edmonton","4.371","3.180","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Montreal","4.371","1.880","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Ottawa","4.371","2.260","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Toronto","4.371","2.260","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Vancouver","4.371","1.800","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Victoria","4.371","1.800","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-03-01","Winnipeg","4.371","1.890","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Calgary","3.620","3.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Edmonton","3.620","3.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Montreal","3.620","2.540","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Ottawa","3.620","2.440","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Toronto","3.620","2.440","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Vancouver","3.620","1.700","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Victoria","3.620","1.700","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-04-01","Winnipeg","3.620","2.070","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Calgary","3.219","4.470","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Edmonton","3.219","4.470","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Montreal","3.219","2.630","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Ottawa","3.219","2.720","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Toronto","3.219","2.720","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Vancouver","3.219","2.260","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Victoria","3.219","2.260","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-05-01","Winnipeg","3.219","2.540","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Calgary","2.738","3.710","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Edmonton","2.738","3.710","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Montreal","2.738","2.150","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Ottawa","2.738","2.340","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Toronto","2.738","2.340","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Vancouver","2.738","2.160","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Victoria","2.738","2.160","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-06-01","Winnipeg","2.738","2.440","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Calgary","2.661","4.320","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Edmonton","2.661","4.320","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Montreal","2.661","2.060","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Ottawa","2.661","1.960","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Toronto","2.661","1.960","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Vancouver","2.661","2.060","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Victoria","2.661","2.060","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-07-01","Winnipeg","2.661","2.520","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Calgary","2.350","4.780","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Edmonton","2.350","4.780","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Montreal","2.350","1.680","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Ottawa","2.350","1.490","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Toronto","2.350","1.490","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Vancouver","2.350","2.060","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Victoria","2.350","2.060","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-08-01","Winnipeg","2.350","2.140","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Calgary","2.119","3.730","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Edmonton","2.119","3.730","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Montreal","2.119","-0.090","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Ottawa","2.119","0.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Toronto","2.119","0.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Vancouver","2.119","1.030","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Victoria","2.119","1.030","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-09-01","Winnipeg","2.119","0.930","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Calgary","1.944","3.010","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Edmonton","1.944","3.010","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Montreal","1.944","0.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Ottawa","1.944","0.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Toronto","1.944","0.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Vancouver","1.944","1.120","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Victoria","1.944","1.120","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-10-01","Winnipeg","1.944","1.300","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Calgary","1.618","3.740","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Edmonton","1.618","3.740","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Montreal","1.618","1.020","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Ottawa","1.618","1.020","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Toronto","1.618","1.020","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Vancouver","1.618","1.490","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Victoria","1.618","1.490","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-11-01","Winnipeg","1.618","1.580","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Calgary","1.728","4.770","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Edmonton","1.728","4.770","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Montreal","1.728","1.210","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Ottawa","1.728","1.120","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Toronto","1.728","1.120","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Vancouver","1.728","1.970","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Victoria","1.728","1.970","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2006-12-01","Winnipeg","1.728","1.680","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Calgary","1.273","3.890","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Edmonton","1.273","3.890","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Montreal","1.273","0.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Ottawa","1.273","0.370","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Toronto","1.273","0.370","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Vancouver","1.273","2.250","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Victoria","1.273","2.250","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-01-01","Winnipeg","1.273","1.580","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Calgary","1.553","4.830","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Edmonton","1.553","4.830","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Montreal","1.553","1.480","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Ottawa","1.553","1.670","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Toronto","1.553","1.670","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Vancouver","1.553","2.250","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Victoria","1.553","2.250","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-02-01","Winnipeg","1.553","2.050","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Calgary","1.540","5.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Edmonton","1.540","5.530","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Montreal","1.540","1.850","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Ottawa","1.540","1.840","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Toronto","1.540","1.840","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Vancouver","1.540","2.150","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Victoria","1.540","2.150","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-03-01","Winnipeg","1.540","2.600","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Calgary","1.653","5.480","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Edmonton","1.653","5.480","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Montreal","1.653","1.370","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Ottawa","1.653","1.830","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Toronto","1.653","1.830","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Vancouver","1.653","1.950","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Victoria","1.653","1.950","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-04-01","Winnipeg","1.653","2.210","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Calgary","2.055","4.990","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Edmonton","2.055","4.990","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Montreal","2.055","1.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Ottawa","2.055","1.920","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Toronto","2.055","1.920","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Vancouver","2.055","1.660","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Victoria","2.055","1.660","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-05-01","Winnipeg","2.055","2.290","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Calgary","2.510","6.260","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Edmonton","2.510","6.260","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Montreal","2.510","1.470","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Ottawa","2.510","1.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Toronto","2.510","1.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Vancouver","2.510","1.470","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Victoria","2.510","1.470","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-06-01","Winnipeg","2.510","2.200","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Calgary","2.300","5.030","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Edmonton","2.300","5.030","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Montreal","2.300","1.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Ottawa","2.300","1.930","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Toronto","2.300","1.930","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Vancouver","2.300","1.560","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Victoria","2.300","1.560","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-07-01","Winnipeg","2.300","2.190","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Calgary","2.520","4.740","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Edmonton","2.520","4.740","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Montreal","2.520","0.820","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Ottawa","2.520","1.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Toronto","2.520","1.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Vancouver","2.520","1.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Victoria","2.520","1.280","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-08-01","Winnipeg","2.520","1.370","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Calgary","2.485","4.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Edmonton","2.485","4.650","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Montreal","2.485","1.940","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Ottawa","2.485","2.300","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Toronto","2.485","2.300","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Vancouver","2.485","1.940","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Victoria","2.485","1.940","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-09-01","Winnipeg","2.485","2.760","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
"2007-10-01","Calgary","2.411","4.960","StatCan_36-10-0434-01","2025-10-28 06:39:33.314089"
